date,value,province,sector,department,type
2010-11-01,101.12407934384545,Inner Mongolia,5,Coal mining,不带回收
2010-12-01,104.25780396420738,Inner Mongolia,5,Coal mining,不带回收
2011-01-01,134.12233856025514,Inner Mongolia,5,Coal mining,不带回收
2011-02-01,102.18844824681476,Inner Mongolia,5,Coal mining,不带回收
2011-03-01,132.46058944908387,Inner Mongolia,5,Coal mining,不带回收
2011-04-01,118.17406209508562,Inner Mongolia,5,Coal mining,不带回收
2011-05-01,121.32284806996284,Inner Mongolia,5,Coal mining,不带回收
2011-06-01,116.12921808057047,Inner Mongolia,5,Coal mining,不带回收
2011-07-01,117.54928321785701,Inner Mongolia,5,Coal mining,不带回收
2011-08-01,117.66876284378121,Inner Mongolia,5,Coal mining,不带回收
2011-09-01,123.67634778478214,Inner Mongolia,5,Coal mining,不带回收
2011-10-01,121.27804321024126,Inner Mongolia,5,Coal mining,不带回收
2011-11-01,125.4262264727969,Inner Mongolia,5,Coal mining,不带回收
2011-12-01,129.31304805364343,Inner Mongolia,5,Coal mining,不带回收
2012-01-01,140.56918136764108,Inner Mongolia,5,Coal mining,不带回收
2012-02-01,107.1003284723593,Inner Mongolia,5,Coal mining,不带回收
2012-03-01,138.82755715572193,Inner Mongolia,5,Coal mining,不带回收
2012-04-01,123.85432095737063,Inner Mongolia,5,Coal mining,不带回收
2012-05-01,127.15445926051804,Inner Mongolia,5,Coal mining,不带回收
2012-06-01,121.71118766406185,Inner Mongolia,5,Coal mining,不带回收
2012-07-01,123.19951090670655,Inner Mongolia,5,Coal mining,不带回收
2012-08-01,123.3247335458774,Inner Mongolia,5,Coal mining,不带回收
2012-09-01,129.6210843716847,Inner Mongolia,5,Coal mining,不带回收
2012-10-01,127.10750077082898,Inner Mongolia,5,Coal mining,不带回收
2012-11-01,131.4550742745405,Inner Mongolia,5,Coal mining,不带回收
2012-12-01,135.52872325506596,Inner Mongolia,5,Coal mining,不带回收
2013-01-01,143.91091596274924,Inner Mongolia,5,Coal mining,不带回收
2013-02-01,109.64641196890811,Inner Mongolia,5,Coal mining,不带回收
2013-03-01,142.12788832353527,Inner Mongolia,5,Coal mining,不带回收
2013-04-01,126.7986951443014,Inner Mongolia,5,Coal mining,不带回收
2013-05-01,130.17728724670243,Inner Mongolia,5,Coal mining,不带回收
2013-06-01,124.60461339558798,Inner Mongolia,5,Coal mining,不带回收
2013-07-01,126.12831837141391,Inner Mongolia,5,Coal mining,不带回收
2013-08-01,126.25651791363939,Inner Mongolia,5,Coal mining,不带回收
2013-09-01,132.7025511461651,Inner Mongolia,5,Coal mining,不带回收
2013-10-01,130.1292124183679,Inner Mongolia,5,Coal mining,不带回收
2013-11-01,134.58014027500928,Inner Mongolia,5,Coal mining,不带回收
2013-12-01,138.75063163303238,Inner Mongolia,5,Coal mining,不带回收
2014-01-01,147.2526505578573,Inner Mongolia,5,Coal mining,不带回收
2014-02-01,112.1924954654569,Inner Mongolia,5,Coal mining,不带回收
2014-03-01,145.42821949134853,Inner Mongolia,5,Coal mining,不带回收
2014-04-01,129.74306933123216,Inner Mongolia,5,Coal mining,不带回收
2014-05-01,133.20011523288684,Inner Mongolia,5,Coal mining,不带回收
2014-06-01,127.49803912711405,Inner Mongolia,5,Coal mining,不带回收
2014-07-01,129.05712583612123,Inner Mongolia,5,Coal mining,不带回收
2014-08-01,129.18830228140138,Inner Mongolia,5,Coal mining,不带回收
2014-09-01,135.7840179206454,Inner Mongolia,5,Coal mining,不带回收
2014-10-01,133.1509240659068,Inner Mongolia,5,Coal mining,不带回收
2014-11-01,137.70520627547802,Inner Mongolia,5,Coal mining,不带回收
2014-12-01,141.97254001099884,Inner Mongolia,5,Coal mining,不带回收
2015-01-01,135.15562054748685,Inner Mongolia,5,Coal mining,不带回收
2015-02-01,102.97571071188992,Inner Mongolia,5,Coal mining,不带回收
2015-03-01,126.42367435253028,Inner Mongolia,5,Coal mining,不带回收
2015-04-01,122.06185324310816,Inner Mongolia,5,Coal mining,不带回收
2015-05-01,120.30374953869715,Inner Mongolia,5,Coal mining,不带回收
2015-06-01,122.88529922610044,Inner Mongolia,5,Coal mining,不带回收
2015-07-01,119.92443974676812,Inner Mongolia,5,Coal mining,不带回收
2015-08-01,118.18418103080083,Inner Mongolia,5,Coal mining,不带回收
2015-09-01,129.00006131855523,Inner Mongolia,5,Coal mining,不带回收
2015-10-01,126.7381965141965,Inner Mongolia,5,Coal mining,不带回收
2015-11-01,120.4165814928754,Inner Mongolia,5,Coal mining,不带回收
2015-12-01,120.63863181934092,Inner Mongolia,5,Coal mining,不带回收
2016-01-01,112.80347255930924,Inner Mongolia,5,Coal mining,不带回收
2016-02-01,101.52312549627224,Inner Mongolia,5,Coal mining,不带回收
2016-03-01,118.29917273419147,Inner Mongolia,5,Coal mining,不带回收
2016-04-01,109.3944475783921,Inner Mongolia,5,Coal mining,不带回收
2016-05-01,105.38671549466635,Inner Mongolia,5,Coal mining,不带回收
2016-06-01,107.56423377312764,Inner Mongolia,5,Coal mining,不带回收
2016-07-01,107.41400439634951,Inner Mongolia,5,Coal mining,不带回收
2016-08-01,109.49460049624422,Inner Mongolia,5,Coal mining,不带回收
2016-09-01,110.30066994798912,Inner Mongolia,5,Coal mining,不带回收
2016-10-01,104.92310440718987,Inner Mongolia,5,Coal mining,不带回收
2016-11-01,125.20568564187762,Inner Mongolia,5,Coal mining,不带回收
2016-12-01,131.39255137370736,Inner Mongolia,5,Coal mining,不带回收
2017-01-01,110.66412811761356,Inner Mongolia,5,Coal mining,不带回收
2017-02-01,110.66412811761356,Inner Mongolia,5,Coal mining,不带回收
2017-03-01,137.41788014125956,Inner Mongolia,5,Coal mining,不带回收
2017-04-01,127.4849722078337,Inner Mongolia,5,Coal mining,不带回收
2017-05-01,128.23288835243872,Inner Mongolia,5,Coal mining,不带回收
2017-06-01,128.2651957452942,Inner Mongolia,5,Coal mining,不带回收
2017-07-01,118.68928450292168,Inner Mongolia,5,Coal mining,不带回收
2017-08-01,120.47265258854574,Inner Mongolia,5,Coal mining,不带回收
2017-09-01,121.49195083313701,Inner Mongolia,5,Coal mining,不带回收
2017-10-01,113.1243360835605,Inner Mongolia,5,Coal mining,不带回收
2017-11-01,119.33704772967464,Inner Mongolia,5,Coal mining,不带回收
2017-12-01,140.29808421432807,Inner Mongolia,5,Coal mining,不带回收
2018-01-01,125.6382319056883,Inner Mongolia,5,Coal mining,不带回收
2018-02-01,97.0840883312541,Inner Mongolia,5,Coal mining,不带回收
2018-03-01,132.45546459865355,Inner Mongolia,5,Coal mining,不带回收
2018-04-01,124.70330568297447,Inner Mongolia,5,Coal mining,不带回收
2018-05-01,126.58844205609337,Inner Mongolia,5,Coal mining,不带回收
2018-06-01,115.50539093701141,Inner Mongolia,5,Coal mining,不带回收
2018-07-01,109.46390847303148,Inner Mongolia,5,Coal mining,不带回收
2018-08-01,127.00197668464384,Inner Mongolia,5,Coal mining,不带回收
2018-09-01,128.65449982920308,Inner Mongolia,5,Coal mining,不带回收
2018-10-01,136.23542956274798,Inner Mongolia,5,Coal mining,不带回收
2018-11-01,141.3997663107009,Inner Mongolia,5,Coal mining,不带回收
2018-12-01,142.92790599276643,Inner Mongolia,5,Coal mining,不带回收
2019-01-01,131.07829982475346,Inner Mongolia,5,Coal mining,不带回收
2019-02-01,101.28777717955792,Inner Mongolia,5,Coal mining,不带回收
2019-03-01,135.50851322349902,Inner Mongolia,5,Coal mining,不带回收
2019-04-01,135.23551575387,Inner Mongolia,5,Coal mining,不带回收
2019-05-01,148.799774644255,Inner Mongolia,5,Coal mining,不带回收
2019-06-01,142.5628324534992,Inner Mongolia,5,Coal mining,不带回收
2019-07-01,142.47883323207486,Inner Mongolia,5,Coal mining,不带回收
2019-08-01,139.19317137866975,Inner Mongolia,5,Coal mining,不带回收
2019-09-01,135.3808990217198,Inner Mongolia,5,Coal mining,不带回收
2019-10-01,140.7552338232335,Inner Mongolia,5,Coal mining,不带回收
2019-11-01,146.27010578366875,Inner Mongolia,5,Coal mining,不带回收
2019-12-01,144.40273847662036,Inner Mongolia,5,Coal mining,不带回收
2020-01-01,97.70650275539892,Inner Mongolia,5,Coal mining,不带回收
2020-02-01,113.99091966960134,Inner Mongolia,5,Coal mining,不带回收
2020-03-01,143.86643575521893,Inner Mongolia,5,Coal mining,不带回收
2020-04-01,137.75226165731408,Inner Mongolia,5,Coal mining,不带回收
2020-05-01,135.51497470207016,Inner Mongolia,5,Coal mining,不带回收
2020-06-01,134.9092110860294,Inner Mongolia,5,Coal mining,不带回收
2020-07-01,129.36041636309594,Inner Mongolia,5,Coal mining,不带回收
2020-08-01,129.4088774523792,Inner Mongolia,5,Coal mining,不带回收
2020-09-01,124.0652346740782,Inner Mongolia,5,Coal mining,不带回收
2020-10-01,138.07533558586917,Inner Mongolia,5,Coal mining,不带回收
2020-11-01,149.36030791029802,Inner Mongolia,5,Coal mining,不带回收
2020-12-01,157.97830495450472,Inner Mongolia,5,Coal mining,不带回收
2021-01-01,146.4991827869942,Inner Mongolia,5,Coal mining,不带回收
2021-02-01,124.52430513857506,Inner Mongolia,5,Coal mining,不带回收
2021-03-01,138.46463966977802,Inner Mongolia,5,Coal mining,不带回收
2021-04-01,130.52509787553697,Inner Mongolia,5,Coal mining,不带回收
2021-05-01,129.0534961309686,Inner Mongolia,5,Coal mining,不带回收
2021-06-01,125.14430159545215,Inner Mongolia,5,Coal mining,不带回收
2021-07-01,123.14285860805346,Inner Mongolia,5,Coal mining,不带回收
2021-08-01,131.78831693618733,Inner Mongolia,5,Coal mining,不带回收
2021-09-01,132.54269455936344,Inner Mongolia,5,Coal mining,不带回收
2021-10-01,151.4812882512621,Inner Mongolia,5,Coal mining,不带回收
2021-11-01,157.55184736881202,Inner Mongolia,5,Coal mining,不带回收
2021-12-01,172.65232278947633,Inner Mongolia,5,Coal mining,不带回收
2022-01-01,253.0540158756689,Inner Mongolia,6,Coal mining,不带回收
2022-02-01,192.80305937509476,Inner Mongolia,6,Coal mining,不带回收
2022-03-01,249.91872692623858,Inner Mongolia,6,Coal mining,不带回收
2022-04-01,222.96376059732484,Inner Mongolia,6,Coal mining,不带回收
2022-05-01,228.90470186504427,Inner Mongolia,6,Coal mining,不带回收
2022-06-01,219.10567107050144,Inner Mongolia,6,Coal mining,不带回收
2022-07-01,221.78496513629906,Inner Mongolia,6,Coal mining,不带回收
2022-08-01,222.01039215673435,Inner Mongolia,6,Coal mining,不带回收
2022-09-01,233.34514452799195,Inner Mongolia,6,Coal mining,不带回收
2022-10-01,228.82016673238107,Inner Mongolia,6,Coal mining,不带回收
2022-11-01,236.6467110981159,Inner Mongolia,6,Coal mining,不带回收
2022-12-01,243.98013385664865,Inner Mongolia,6,Coal mining,不带回收
2010-01-01,157.19189958539533,Inner Mongolia,6,Coal mining,不带回收
2010-02-01,119.76525661595292,Inner Mongolia,6,Coal mining,不带回收
2010-03-01,155.24432319936324,Inner Mongolia,6,Coal mining,不带回收
2010-04-01,138.50045787938302,Inner Mongolia,6,Coal mining,不带回收
2010-05-01,142.19084722162103,Inner Mongolia,6,Coal mining,不带回收
2010-06-01,136.10389278479923,Inner Mongolia,6,Coal mining,不带回收
2010-07-01,137.76821461859117,Inner Mongolia,6,Coal mining,不带回收
2010-08-01,137.90824520232826,Inner Mongolia,6,Coal mining,不带回收
2010-09-01,144.94915799085896,Inner Mongolia,6,Coal mining,不带回收
2010-10-01,142.1383357527196,Inner Mongolia,6,Coal mining,不带回收
2010-11-01,147.00002258184182,Inner Mongolia,6,Coal mining,不带回收
2010-12-01,151.5553925090392,Inner Mongolia,6,Coal mining,不带回收
2011-01-01,194.96826992162755,Inner Mongolia,6,Coal mining,不带回收
2011-02-01,148.5472530118949,Inner Mongolia,6,Coal mining,不带回收
2011-03-01,192.55265181709143,Inner Mongolia,6,Coal mining,不带回收
2011-04-01,171.78489939570284,Inner Mongolia,6,Coal mining,不带回收
2011-05-01,176.3621634105224,Inner Mongolia,6,Coal mining,不带回收
2011-06-01,168.81239157896428,Inner Mongolia,6,Coal mining,不带回收
2011-07-01,170.87668337379003,Inner Mongolia,6,Coal mining,不带回收
2011-08-01,171.05036611901633,Inner Mongolia,6,Coal mining,不带回收
2011-09-01,179.78335165242893,Inner Mongolia,6,Coal mining,不带回收
2011-10-01,176.29703238106245,Inner Mongolia,6,Coal mining,不带回收
2011-11-01,182.32708019189,Inner Mongolia,6,Coal mining,不带回收
2011-12-01,187.9771969975347,Inner Mongolia,6,Coal mining,不带回收
2012-01-01,204.339787016433,Inner Mongolia,6,Coal mining,不带回收
2012-02-01,155.68745650011874,Inner Mongolia,6,Coal mining,不带回收
2012-03-01,201.80805767815468,Inner Mongolia,6,Coal mining,不带回收
2012-04-01,180.0420641228834,Inner Mongolia,6,Coal mining,不带回收
2012-05-01,184.8393429533421,Inner Mongolia,6,Coal mining,不带回收
2012-06-01,176.92667711954587,Inner Mongolia,6,Coal mining,不带回收
2012-07-01,179.0901929873536,Inner Mongolia,6,Coal mining,不带回收
2012-08-01,179.27222412084132,Inner Mongolia,6,Coal mining,不带回收
2012-09-01,188.42497705152303,Inner Mongolia,6,Coal mining,不带回收
2012-10-01,184.77108127828424,Inner Mongolia,6,Coal mining,不带回收
2012-11-01,191.09097469406257,Inner Mongolia,6,Coal mining,不带回收
2012-12-01,197.0126750053365,Inner Mongolia,6,Coal mining,不带回收
2013-01-01,209.19753270994985,Inner Mongolia,6,Coal mining,不带回收
2013-02-01,159.38859606961046,Inner Mongolia,6,Coal mining,不带回收
2013-03-01,206.6056168682513,Inner Mongolia,6,Coal mining,不带回收
2013-04-01,184.32218291137212,Inner Mongolia,6,Coal mining,不带回收
2013-05-01,189.23350688653576,Inner Mongolia,6,Coal mining,不带回收
2013-06-01,181.1327341796748,Inner Mongolia,6,Coal mining,不带回收
2013-07-01,183.34768305543048,Inner Mongolia,6,Coal mining,不带回收
2013-08-01,183.53404159361847,Inner Mongolia,6,Coal mining,不带回收
2013-09-01,192.90438184188545,Inner Mongolia,6,Coal mining,不带回收
2013-10-01,189.1636224347153,Inner Mongolia,6,Coal mining,不带回收
2013-11-01,195.63375793243088,Inner Mongolia,6,Coal mining,不带回收
2013-12-01,201.6962341278603,Inner Mongolia,6,Coal mining,不带回收
2014-01-01,214.05527840346656,Inner Mongolia,6,Coal mining,不带回收
2014-02-01,163.08973563910217,Inner Mongolia,6,Coal mining,不带回收
2014-03-01,211.4031760583477,Inner Mongolia,6,Coal mining,不带回收
2014-04-01,188.6023016998607,Inner Mongolia,6,Coal mining,不带回收
2014-05-01,193.62767081972933,Inner Mongolia,6,Coal mining,不带回收
2014-06-01,185.3387912398037,Inner Mongolia,6,Coal mining,不带回收
2014-07-01,187.60517312350729,Inner Mongolia,6,Coal mining,不带回收
2014-08-01,187.79585906639562,Inner Mongolia,6,Coal mining,不带回收
2014-09-01,197.38378663224768,Inner Mongolia,6,Coal mining,不带回收
2014-10-01,193.5561635911463,Inner Mongolia,6,Coal mining,不带回收
2014-11-01,200.17654117079928,Inner Mongolia,6,Coal mining,不带回收
2014-12-01,206.37979325038415,Inner Mongolia,6,Coal mining,不带回收
2015-01-01,196.4703105477775,Inner Mongolia,6,Coal mining,不带回收
2015-02-01,149.69166491551658,Inner Mongolia,6,Coal mining,不带回收
2015-03-01,183.7770302116716,Inner Mongolia,6,Coal mining,不带回收
2015-04-01,177.4364256223056,Inner Mongolia,6,Coal mining,不带回收
2015-05-01,174.8807407060466,Inner Mongolia,6,Coal mining,不带回收
2015-06-01,178.63343605622214,Inner Mongolia,6,Coal mining,不带回收
2015-07-01,174.32935325865648,Inner Mongolia,6,Coal mining,不带回收
2015-08-01,171.7996088871345,Inner Mongolia,6,Coal mining,不带回收
2015-09-01,187.52222072062517,Inner Mongolia,6,Coal mining,不带回收
2015-10-01,184.23423847668056,Inner Mongolia,6,Coal mining,不带回收
2015-11-01,175.04475999719637,Inner Mongolia,6,Coal mining,不带回收
2015-12-01,175.36754566028017,Inner Mongolia,6,Coal mining,不带回收
2016-01-01,163.97788856149268,Inner Mongolia,6,Coal mining,不带回收
2016-02-01,147.58009998574556,Inner Mongolia,6,Coal mining,不带回收
2016-03-01,171.9667677191834,Inner Mongolia,6,Coal mining,不带回收
2016-04-01,159.02232553013067,Inner Mongolia,6,Coal mining,不带回收
2016-05-01,153.19644597075828,Inner Mongolia,6,Coal mining,不带回收
2016-06-01,156.36181704936934,Inner Mongolia,6,Coal mining,不带回收
2016-07-01,156.14343462332272,Inner Mongolia,6,Coal mining,不带回收
2016-08-01,159.1679138141617,Inner Mongolia,6,Coal mining,不带回收
2016-09-01,160.33966468079885,Inner Mongolia,6,Coal mining,不带回收
2016-10-01,152.52251310758223,Inner Mongolia,6,Coal mining,不带回收
2016-11-01,182.00648882200346,Inner Mongolia,6,Coal mining,不带回收
2016-12-01,191.0000876581163,Inner Mongolia,6,Coal mining,不带回收
2017-01-01,160.86800925994388,Inner Mongolia,6,Coal mining,不带回收
2017-02-01,160.86800925994388,Inner Mongolia,6,Coal mining,不带回收
2017-03-01,199.75886668127586,Inner Mongolia,6,Coal mining,不带回收
2017-04-01,185.31979638277517,Inner Mongolia,6,Coal mining,不带回收
2017-05-01,186.40701211674906,Inner Mongolia,6,Coal mining,不带回收
2017-06-01,186.45397607933972,Inner Mongolia,6,Coal mining,不带回收
2017-07-01,172.53385756746573,Inner Mongolia,6,Coal mining,不带回收
2017-08-01,175.12626830247063,Inner Mongolia,6,Coal mining,不带回收
2017-09-01,176.60798132220623,Inner Mongolia,6,Coal mining,不带回收
2017-10-01,164.44431501122324,Inner Mongolia,6,Coal mining,不带回收
2017-11-01,173.47548501740863,Inner Mongolia,6,Coal mining,不带回收
2017-12-01,203.94570394623386,Inner Mongolia,6,Coal mining,不带回收
2018-01-01,182.635263995636,Inner Mongolia,6,Coal mining,不带回收
2018-02-01,141.12724951003918,Inner Mongolia,6,Coal mining,不带回收
2018-03-01,192.54520202734932,Inner Mongolia,6,Coal mining,不带回收
2018-04-01,181.27619920371856,Inner Mongolia,6,Coal mining,不带回收
2018-05-01,184.01654642088408,Inner Mongolia,6,Coal mining,不带回收
2018-06-01,167.9055590541555,Inner Mongolia,6,Coal mining,不带回收
2018-07-01,159.12329804970062,Inner Mongolia,6,Coal mining,不带回收
2018-08-01,184.61768514204456,Inner Mongolia,6,Coal mining,不带回收
2018-09-01,187.0198918285572,Inner Mongolia,6,Coal mining,不带回收
2018-10-01,198.0399856504575,Inner Mongolia,6,Coal mining,不带回收
2018-11-01,205.54717507057578,Inner Mongolia,6,Coal mining,不带回收
2018-12-01,207.76857050111428,Inner Mongolia,6,Coal mining,不带回收
2019-01-01,190.54327277196523,Inner Mongolia,6,Coal mining,不带回收
2019-02-01,147.23798356702423,Inner Mongolia,6,Coal mining,不带回收
2019-03-01,196.98329649216743,Inner Mongolia,6,Coal mining,不带回收
2019-04-01,196.58645100827624,Inner Mongolia,6,Coal mining,不带回收
2019-05-01,216.3042707019682,Inner Mongolia,6,Coal mining,不带回收
2019-06-01,207.23787772383977,Inner Mongolia,6,Coal mining,不带回收
2019-07-01,207.11577142110391,Inner Mongolia,6,Coal mining,不带回收
2019-08-01,202.33953642563316,Inner Mongolia,6,Coal mining,不带回收
2019-09-01,196.79778883993424,Inner Mongolia,6,Coal mining,不带回收
2019-10-01,204.61024401689184,Inner Mongolia,6,Coal mining,不带回收
2019-11-01,212.62699243111885,Inner Mongolia,6,Coal mining,不带回收
2019-12-01,209.9124753933783,Inner Mongolia,6,Coal mining,不带回收
2020-01-01,142.0320284212365,Inner Mongolia,6,Coal mining,不带回收
2020-02-01,165.7040328503732,Inner Mongolia,6,Coal mining,不带回收
2020-03-01,209.13287361437315,Inner Mongolia,6,Coal mining,不带回收
2020-04-01,200.24494369408933,Inner Mongolia,6,Coal mining,不带回收
2020-05-01,196.99268928468553,Inner Mongolia,6,Coal mining,不带回收
2020-06-01,196.1121149861105,Inner Mongolia,6,Coal mining,不带回收
2020-07-01,188.04605441116337,Inner Mongolia,6,Coal mining,不带回收
2020-08-01,188.1165003550493,Inner Mongolia,6,Coal mining,不带回收
2020-09-01,180.3486609425529,Inner Mongolia,6,Coal mining,不带回收
2020-10-01,200.71458331999602,Inner Mongolia,6,Coal mining,不带回收
2020-11-01,217.11909545291624,Inner Mongolia,6,Coal mining,不带回收
2020-12-01,229.64673247397684,Inner Mongolia,6,Coal mining,不带回收
2021-01-01,212.95999249282843,Inner Mongolia,6,Coal mining,不带回收
2021-02-01,181.0159932840246,Inner Mongolia,6,Coal mining,不带回收
2021-03-01,201.2804990692136,Inner Mongolia,6,Coal mining,不带回收
2021-04-01,189.7391052625569,Inner Mongolia,6,Coal mining,不带回收
2021-05-01,187.59989676655204,Inner Mongolia,6,Coal mining,不带回收
2021-06-01,181.9172572930812,Inner Mongolia,6,Coal mining,不带回收
2021-07-01,179.0078398105893,Inner Mongolia,6,Coal mining,不带回收
2021-08-01,191.57539619985204,Inner Mongolia,6,Coal mining,不带回收
2021-09-01,192.67200472634406,Inner Mongolia,6,Coal mining,不带回收
2021-10-01,220.2022795969936,Inner Mongolia,6,Coal mining,不带回收
2021-11-01,229.02680816778008,Inner Mongolia,6,Coal mining,不带回收
2021-12-01,250.9777642826582,Inner Mongolia,6,Coal mining,不带回收
2022-01-01,0.08260622689790939,Beijing,1,Coal mining,不带回收
2022-02-01,0.06383208444773697,Beijing,1,Coal mining,不带回收
2022-03-01,0.06508369393139841,Beijing,1,Coal mining,不带回收
2022-04-01,0.04338912928759893,Beijing,1,Coal mining,不带回收
2022-05-01,0.04338912928759893,Beijing,1,Coal mining,不带回收
2022-06-01,0.04338912928759893,Beijing,1,Coal mining,不带回收
2022-07-01,0.021694564643799465,Beijing,1,Coal mining,不带回收
2022-08-01,0.021694564643799465,Beijing,1,Coal mining,不带回收
2022-09-01,0.00650836939313984,Beijing,1,Coal mining,不带回收
2022-10-01,0.00650836939313984,Beijing,1,Coal mining,不带回收
2022-11-01,0.00650836939313984,Beijing,1,Coal mining,不带回收
2022-12-01,0.00650836939313984,Beijing,1,Coal mining,不带回收
2010-01-01,6.511600304684738,Beijing,1,Coal mining,不带回收
2010-02-01,5.031691146627898,Beijing,1,Coal mining,不带回收
2010-03-01,5.13035175613895,Beijing,1,Coal mining,不带回收
2010-04-01,3.420234504092632,Beijing,1,Coal mining,不带回收
2010-05-01,3.420234504092632,Beijing,1,Coal mining,不带回收
2010-06-01,3.420234504092632,Beijing,1,Coal mining,不带回收
2010-07-01,1.710117252046316,Beijing,1,Coal mining,不带回收
2010-08-01,1.710117252046316,Beijing,1,Coal mining,不带回收
2010-09-01,0.5130351756138948,Beijing,1,Coal mining,不带回收
2010-10-01,0.5130351756138948,Beijing,1,Coal mining,不带回收
2010-11-01,0.5130351756138948,Beijing,1,Coal mining,不带回收
2010-12-01,0.5130351756138948,Beijing,1,Coal mining,不带回收
2011-01-01,5.48738408108373,Beijing,1,Coal mining,不带回收
2011-02-01,4.240251337151543,Beijing,1,Coal mining,不带回收
2011-03-01,4.323393519215679,Beijing,1,Coal mining,不带回收
2011-04-01,2.8822623461437846,Beijing,1,Coal mining,不带回收
2011-05-01,2.8822623461437846,Beijing,1,Coal mining,不带回收
2011-06-01,2.8822623461437846,Beijing,1,Coal mining,不带回收
2011-07-01,1.4411311730718923,Beijing,1,Coal mining,不带回收
2011-08-01,1.4411311730718923,Beijing,1,Coal mining,不带回收
2011-09-01,0.4323393519215677,Beijing,1,Coal mining,不带回收
2011-10-01,0.4323393519215677,Beijing,1,Coal mining,不带回收
2011-11-01,0.4323393519215677,Beijing,1,Coal mining,不带回收
2011-12-01,0.4323393519215677,Beijing,1,Coal mining,不带回收
2012-01-01,5.55698737342581,Beijing,1,Coal mining,不带回收
2012-02-01,4.29403569943831,Beijing,1,Coal mining,不带回收
2012-03-01,4.378232476828499,Beijing,1,Coal mining,不带回收
2012-04-01,2.9188216512189986,Beijing,1,Coal mining,不带回收
2012-05-01,2.9188216512189986,Beijing,1,Coal mining,不带回收
2012-06-01,2.9188216512189986,Beijing,1,Coal mining,不带回收
2012-07-01,1.4594108256094989,Beijing,1,Coal mining,不带回收
2012-08-01,1.4594108256094989,Beijing,1,Coal mining,不带回收
2012-09-01,0.4378232476828498,Beijing,1,Coal mining,不带回收
2012-10-01,0.4378232476828498,Beijing,1,Coal mining,不带回收
2012-11-01,0.4378232476828498,Beijing,1,Coal mining,不带回收
2012-12-01,0.4378232476828498,Beijing,1,Coal mining,不带回收
2013-01-01,5.476596372860922,Beijing,1,Coal mining,不带回收
2013-02-01,4.231915380794077,Beijing,1,Coal mining,不带回收
2013-03-01,4.314894112735554,Beijing,1,Coal mining,不带回收
2013-04-01,2.8765960751570367,Beijing,1,Coal mining,不带回收
2013-05-01,2.8765960751570367,Beijing,1,Coal mining,不带回收
2013-06-01,2.8765960751570367,Beijing,1,Coal mining,不带回收
2013-07-01,1.4382980375785186,Beijing,1,Coal mining,不带回收
2013-08-01,1.4382980375785186,Beijing,1,Coal mining,不带回收
2013-09-01,0.43148941127355556,Beijing,1,Coal mining,不带回收
2013-10-01,0.43148941127355556,Beijing,1,Coal mining,不带回收
2013-11-01,0.43148941127355556,Beijing,1,Coal mining,不带回收
2013-12-01,0.43148941127355556,Beijing,1,Coal mining,不带回收
2014-01-01,5.396205372296034,Beijing,1,Coal mining,不带回收
2014-02-01,4.169795062149845,Beijing,1,Coal mining,不带回收
2014-03-01,4.251555748642611,Beijing,1,Coal mining,不带回收
2014-04-01,2.834370499095075,Beijing,1,Coal mining,不带回收
2014-05-01,2.834370499095075,Beijing,1,Coal mining,不带回收
2014-06-01,2.834370499095075,Beijing,1,Coal mining,不带回收
2014-07-01,1.4171852495475374,Beijing,1,Coal mining,不带回收
2014-08-01,1.4171852495475374,Beijing,1,Coal mining,不带回收
2014-09-01,0.4251555748642611,Beijing,1,Coal mining,不带回收
2014-10-01,0.4251555748642611,Beijing,1,Coal mining,不带回收
2014-11-01,0.4251555748642611,Beijing,1,Coal mining,不带回收
2014-12-01,0.4251555748642611,Beijing,1,Coal mining,不带回收
2015-01-01,2.219912208898568,Beijing,1,Coal mining,不带回收
2015-02-01,1.6913616799903206,Beijing,1,Coal mining,不带回收
2015-03-01,2.535190666666667,Beijing,1,Coal mining,不带回收
2015-04-01,2.3998663,Beijing,1,Coal mining,不带回收
2015-05-01,2.459597447666667,Beijing,1,Coal mining,不带回收
2015-06-01,2.4262516965555556,Beijing,1,Coal mining,不带回收
2015-07-01,2.3440064569999994,Beijing,1,Coal mining,不带回收
2015-08-01,2.398712902444445,Beijing,1,Coal mining,不带回收
2015-09-01,1.793778724111111,Beijing,1,Coal mining,不带回收
2015-10-01,2.053738545444444,Beijing,1,Coal mining,不带回收
2015-11-01,1.8902130375555561,Beijing,1,Coal mining,不带回收
2015-12-01,1.4873118577777777,Beijing,1,Coal mining,不带回收
2016-01-01,1.5302502208449964,Beijing,1,Coal mining,不带回收
2016-02-01,1.377225201377225,Beijing,1,Coal mining,不带回收
2016-03-01,2.2765327,Beijing,1,Coal mining,不带回收
2016-04-01,1.821454555555556,Beijing,1,Coal mining,不带回收
2016-05-01,1.5188304444444445,Beijing,1,Coal mining,不带回收
2016-06-01,1.4446018888888883,Beijing,1,Coal mining,不带回收
2016-07-01,1.3018546666666668,Beijing,1,Coal mining,不带回收
2016-08-01,1.4274722222222227,Beijing,1,Coal mining,不带回收
2016-09-01,1.3703733333333334,Beijing,1,Coal mining,不带回收
2016-10-01,1.0334898888888884,Beijing,1,Coal mining,不带回收
2016-11-01,1.4160524444444444,Beijing,1,Coal mining,不带回收
2016-12-01,1.6216084444444445,Beijing,1,Coal mining,不带回收
2017-01-01,1.1533975555555556,Beijing,1,Coal mining,不带回收
